,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,score
985,N00001626,B,A,D,D,C,C,D,A,C,C,D,,A,B,A,C,B,D,A,C,A,B,B,,D,82
986,N00001627,A,A,C,D,C,B,D,A,C,C,A,,A,B,D,C,B,D,A,C,B,A,B,D,D,71
987,N00001628,B,A,D,D,C,B,D,A,C,C,,B,A,B,B,,B,D,C,C,A,A,B,,D,78
988,N00001629,B,A,D,A,C,B,D,A,C,C,D,D,C,B,A,C,B,D,B,C,A,,B,A,,67
989,N00001630,B,A,D,D,C,B,D,A,C,C,A,A,A,B,A,C,,D,A,C,A,A,,D,,78
990,N00001631,,A,D,D,C,B,D,A,C,C,D,C,A,B,A,C,,D,A,C,A,A,D,D,,78
991,N00001632,B,A,D,D,C,B,D,B,C,C,D,B,A,C,A,,C,D,A,C,B,A,B,D,D,76
992,N00001633,B,A,D,D,C,B,D,A,C,B,D,,D,B,A,C,B,D,A,C,A,,B,D,D,82
993,N00001634,B,A,,C,C,B,D,A,B,C,D,B,A,B,A,C,B,D,C,C,A,A,B,,D,77
994,N00001635,B,A,D,D,,B,D,A,,C,D,C,A,D,B,C,B,D,A,C,A,A,D,D,D,72
995,N00001636,,A,D,,C,B,D,,C,C,C,B,A,B,A,C,B,B,A,C,A,A,,B,D,69
996,N00001637,B,B,D,C,C,B,A,A,,C,D,B,B,B,A,C,B,D,A,C,A,,,,D,64
997,N00001638,,A,D,D,A,B,D,A,C,C,D,B,D,C,B,C,B,D,A,C,A,A,B,B,D,71
998,N00001639,A,A,,C,C,B,D,A,C,C,D,B,A,B,,C,B,D,A,C,A,A,B,D,D,82
999,N00001640,B,A,D,D,C,B,D,C,C,C,D,B,A,A,A,C,B,D,A,C,,A,B,D,,82
